Code,Name,Type_HS2,Group_Section,Mcp,Added_vol,RCA_final,Relatedness_final,mar_ECI,PCI_future,RCA_start,Relatedness_start,Relative_relatedness_start,Effort_Ycp
1106,Legume Flours,Products of the milling industry,Vegetable Products,0.0,0.0,0.2135104444893267,0.1842855941522533,-0.0,-1.5684771172522203,0.17118271216330733,0.19766490511877857,1.0633810266578516,1.3190810605274024
1107,Malt,Products of the milling industry,Vegetable Products,0.0,0.0,0.060474665858242974,0.2048249687583228,0.0,0.14509207780462177,0.005369334757632709,0.18984180179180815,0.6345511712952129,1.6380505631977105
1108,Starches,Products of the milling industry,Vegetable Products,0.0,0.0,0.25210053300704033,0.18679590293105233,-0.0,-0.4989953450919806,0.23007166492106906,0.18611381455165074,0.4301984787417365,1.2585402873172011
1109,Wheat Gluten,Products of the milling industry,Vegetable Products,0.0,0.0,0.04430439773148847,0.19928839035938017,0.0,0.6678093937192603,0.0037795845259071406,0.17358502885314062,-0.25657723345408284,1.698207540236134
1201,Soybeans,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.028710909118090353,0.162125467616574,-0.0,-1.5809981094982897,0.0013932864475830458,0.15847227222878493,-1.084995441227259,1.7570138645565785
1202,Ground Nuts,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.08272962968996872,0.16481010724298656,-0.0,-2.2504329071708047,0.04445675792100372,0.1769206556187611,-0.07373210363029899,1.611341130368026
1203,Copra,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.03144269439323972,0.15053959582014106,-0.0,-1.009247728361107,0.0,0.1628908742635751,-0.8427861296166557,1.74364334787093
1204,Linseed,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.04005573476536865,0.167943948345797,-0.0,-0.6701221959698204,0.0055433910208591685,0.1671649523039888,-0.6084990198503277,1.7178306052025727
1205,Rapeseed,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.07026088513248811,0.21986084455644322,-0.0,-0.05412787132005442,2.3716608767528688e-05,0.2056394950453221,1.5005147448060376,1.5934560675362652
1206,Sunflower Seeds,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.062094664498660176,0.20589581726957315,-0.0,-0.439673213770997,0.0015871565408886504,0.19525916643461538,0.9315084782775501,1.6262492414187637
1207,Other Oily Seeds,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.401718411689102,0.17983079194927265,-0.0,-2.359185765284649,0.3868961680345971,0.19960174701135883,1.1695506110211378,0.9648290369553227
1208,Oil Seed Flower,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.08981368494639268,0.19889976572566234,-0.0,-1.1190741954582155,0.028585430683511655,0.19931714449583623,1.1539498896109222,1.562854774782569
1209,Sowing Seeds,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.20961888278398016,0.18359819236349653,-0.0,-0.8887111656363825,0.17695938349556686,0.18915601203637292,0.5969590407376891,1.3373518028575142
1210,Hops,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.04291075903524711,0.2083055194004616,0.0,0.6239067155406708,8.603400669146064e-07,0.17569133697850178,-0.14111821789515475,1.6977937985901206
1211,Perfume Plants,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.7589814703572366,0.18792565642322867,-0.0,-1.7206048450702365,0.8010899454866994,0.205982445345579,1.5193138481169592,0.3419168590315338
1212,"Locust beans, seaweed, sugar beet, cane, for food","Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.1645683173615905,0.18656323826211063,-0.0,-1.7313109236721853,0.10616824091287452,0.20555233686663418,1.4957370974200495,1.404328892536474
1213,Cereal Straws,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.12729314429453115,0.2050580168544995,-0.0,-0.10715498249044018,0.08030878739165674,0.1908665402247764,0.6907230529165803,1.4988599187646767
1214,Forage Crops,"Oils seeds, oleaginous fruits, grains, straw & fodder",Vegetable Products,0.0,0.0,0.25097350607648333,0.17344858104482014,-0.0,-0.6332535702949526,0.24655202924390518,0.17209295619937945,-0.3383664254870017,1.2775315890892012
1301,Insect Resins,"Natural gums, resins & other vegetable extracts",Vegetable Products,0.0,0.0,0.0667883328723347,0.1673566105126008,-0.0,-2.4335410280609646,0.021087619269868456,0.18168510615747616,0.18743517871350301,1.6374950462764506
1302,Vegetable Saps,"Natural gums, resins & other vegetable extracts",Vegetable Products,0.0,0.0,0.6363270715977594,0.17905014173881187,-0.0,-1.1915860115914525,0.6800516163492335,0.1907261591293758,0.6830279474935512,0.5561978160798544
1401,Vegetable Plaiting Materials,"Vegetable plaiting materials & products, n.e.s.",Vegetable Products,0.0,0.0,0.12165427331242405,0.18792469648479945,-0.0,-1.1073018737539835,0.06709225799739657,0.19701016492655207,1.0274909034934772,1.5015083000159373
1404,Other Vegetable Products,"Vegetable plaiting materials & products, n.e.s.",Vegetable Products,1.0,0.0,1.5315668535665012,0.19836532362242087,0.00029513527929999467,-1.6889116357942178,1.8689154183211443,0.2185297401985612,-0.6192466776694487,-0.7545699035387856
1501,Pig and Poultry Fat,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.14680342621540424,0.20413317975540055,0.0,0.8763013847872044,0.10844443217534586,0.18575794052269923,0.4106909505928405,1.4666214221787777
1502,"Bovine, Sheep, and Goat Fat","Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.04942130277968403,0.17381962476182003,-0.0,-0.5705922634462589,0.014912185437774159,0.1685601121721375,-0.5320221820200831,1.6953209280882415
1503,Lard stearin and oils,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.03817493145124461,0.18908509465153805,-0.0,-0.10791014795407572,5.8979453429103155e-05,0.17036581072506327,-0.43304132788638877,1.716665440527073
1504,Fish Oil,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,1.0,0.0,1.0799023139252348,0.2410703624389832,0.0002729007120395071,-1.5616743246460776,1.0774283462024643,0.2543046680202178,2.878841307699568,-0.14229223868615914
1505,Wool Grease,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.12921206249108996,0.17669185330593729,-0.0,-0.16461253080356458,0.11433369001946074,0.16271122471791566,-0.8526337674991192,1.5355131587566753
1506,Other Animal Fats,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.039488608031929474,0.19823236107850434,0.0,0.8078562291863364,0.0034228226729698425,0.1685780362088339,-0.5310396611785735,1.716746629130995
1507,Soybean Oil,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.0935998611272672,0.18255421733897811,-0.0,-1.0898502940227095,0.04145571815864252,0.1912764944579742,0.7131950320251064,1.5670474030875172
1508,Ground Nut Oil,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.051215226811834866,0.1346990676693139,-0.0,-2.2547255401931836,0.046507353423484596,0.14082048244835593,-2.052592843697525,1.7367904176756181
1509,Pure Olive Oil,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.054731052387602765,0.17144547398976318,-0.0,-0.7457228862178081,0.011853438269883679,0.17732730290594037,-0.05144139749281223,1.6698953046553662
1510,Olive Oil,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.04256087680530575,0.171337275765013,-0.0,-0.6233220426242329,0.0004382090368750344,0.17487946120833317,-0.18562185724931685,1.6998594944987477
1511,Palm Oil,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.06328612471028906,0.17286531883468464,-0.0,-2.190347468115086,0.012728542997604553,0.1858425774154322,0.41533039161158497,1.6383832111082026
1512,Seed Oils,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.1494322009216743,0.19450691808696569,-0.0,-0.9640546487409448,0.09464280616474843,0.20058215622293332,1.223292549843069,1.440911761403624
1513,Coconut Oil,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.06151452834228656,0.17267207962044218,-0.0,-1.7196554166580447,0.01506149296973881,0.18168279928841555,0.18730872578500968,1.6486249731476552
1514,Rapeseed Oil,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.08696487687138886,0.2090916089083998,0.0,0.38309105487593476,0.028629305826126467,0.196245459358401,0.9855729376327057,1.573275664668321
1515,Other Pure Vegetable Oils,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,1.0,0.0,1.6350262030227738,0.20299378208794858,0.00017815067832529984,-1.0194672567165273,2.0254218212038837,0.215794888890206,-0.8866616267986183,-0.8987272530105423
1516,Other Vegetable Oils,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.19828459669808957,0.18248744875857326,-0.0,-1.162883763512015,0.15516081440130947,0.19645349250418204,0.9969764459448566,1.3502170585248865
1517,Margarine,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.28607281838306364,0.18728267878922883,-0.0,-0.7602767687421006,0.25200349915681325,0.1998726781558667,1.184401924963522,1.1780041688189558
1518,Inedible Fats and Oils,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.08873290117766797,0.17972828481968653,0.0,0.11933815412038623,0.04744370290936481,0.1805524329319633,0.12534676249697904,1.5932458116434751
1519,Stearic Acid,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.033940380059792996,0.1519953599755478,-0.0,-0.7597670405029778,0.015139434462904316,0.15113710893271762,-1.487078461717291,1.7577769058932597
1520,Glycerol,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.06471397260204806,0.17929993173484812,-0.0,-0.07750395279269062,0.02363837632706377,0.17701384890518063,-0.06862363684087623,1.64918598496264
1521,Vegetable waxes and beeswax,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,1.0,0.0,0.9614650322072422,0.1989692509181854,0.010395977915874632,-2.1831553623336726,1.103364203840148,0.22533683158753492,0.04635367578991623,-0.007043201527999754
1522,Fat and Oil Residues,"Animal or vegetable fats, oils, & waxes",Animal and Vegetable Bi-Products,0.0,0.0,0.25482066426473915,0.18143943508158508,-0.0,-0.51536115114849,0.23227032323197264,0.18688506701774707,0.472475318208236,1.25238024068556
1601,Sausages,"Preparations of fish, crustacenas, & molluscs",Foodstuffs,0.0,0.0,0.20027713029271643,0.21554713191223318,0.0,0.35545110967738025,0.1415057086404647,0.20994606956604994,1.7365831759189536,1.329248625615644
1602,Other Prepared Meat,"Preparations of fish, crustacenas, & molluscs",Foodstuffs,0.0,0.0,0.24310612930581618,0.21077707186404393,0.0,0.18726511527604342,0.19843558939776776,0.20316030489193698,1.364615893613906,1.2555474189816636
1603,Animal Extracts,"Preparations of fish, crustacenas, & molluscs",Foodstuffs,0.0,0.0,0.13706299899385865,0.1764988925781325,-0.0,-0.11635086095365893,0.11349146481658193,0.17146754981559448,-0.37264859176962967,1.5066249458916396
1604,Processed Fish,"Preparations of fish, crustacenas, & molluscs",Foodstuffs,0.0,0.0,0.20741239807028114,0.19811969638442767,-0.0,-1.3355872160871247,0.14899199166789956,0.21044899635817932,1.7641515224577633,1.314911085824349
1605,Processed Crustaceans,"Preparations of fish, crustacenas, & molluscs",Foodstuffs,0.0,0.0,0.28886144298830474,0.1720562191450694,-0.0,-1.6028680628218157,0.27274956145262963,0.1863450345584551,0.4428729939476175,1.1878054298088214
1701,Raw Sugar,Sugars & confectioneries,Foodstuffs,1.0,0.0,1.0760314171640908,0.20925022774901741,0.00029623364195380676,-1.6951970160806575,1.2140319198888896,0.230358971997717,0.5374207470436355,-0.1502625519237799
1702,Other Sugars,Sugars & confectioneries,Foodstuffs,0.0,0.0,0.7199378850878779,0.20365139678693944,0.0,0.12274789371054978,0.7769983084799849,0.1932482950495723,0.8212809062821748,0.41175216762004263
1703,Molasses,Sugars & confectioneries,Foodstuffs,0.0,0.0,0.6966476404860288,0.1895828032537507,-0.0,-1.7188686474143027,0.7180577817407016,0.21064487633451845,1.7748888447723437,0.4446053023480858
1704,Confectionery Sugar,Sugars & confectioneries,Foodstuffs,1.0,0.0,2.4951147300533187,0.23220324157160413,7.788168721861876e-05,-0.4456779551085454,2.9315898216730796,0.23749517174984605,1.2352014592385174,-1.9466252634117394
1801,Cocoa Beans,Cocoa & cocoa preparations,Foodstuffs,0.0,0.0,0.05964231738759983,0.1700528895130604,-0.0,-2.8796638576335445,0.0036824745409918705,0.19055907948857956,0.6738693393041796,1.638677494474316
1802,Cocoa Shells,Cocoa & cocoa preparations,Foodstuffs,0.0,0.0,0.04058927342003614,0.14559143734273072,-0.0,-3.1012858756924513,0.0005587192445449896,0.17257132599543581,-0.3121441909237074,1.707851208336673
1803,Cocoa Paste,Cocoa & cocoa preparations,Foodstuffs,0.0,0.0,0.05418282296200873,0.1809810975988899,-0.0,-0.5157906116913621,0.022279491812461343,0.16679288835985615,-0.6288940115409019,1.6879175801250592
1804,Cocoa Butter,Cocoa & cocoa preparations,Foodstuffs,0.0,0.0,0.2287299420585144,0.17823140619020966,-0.0,-1.365742997670658,0.22445543889590544,0.16876155086411973,-0.5209801541269622,1.325433425704869
1805,Cocoa Powder,Cocoa & cocoa preparations,Foodstuffs,0.0,0.0,0.07563056651331602,0.17536597671323434,-0.0,-0.562211795674343,0.046710719267418134,0.16721404379748064,-0.6058080291815658,1.6413674571049062
1806,Chocolate,Cocoa & cocoa preparations,Foodstuffs,0.0,0.0,0.8077031551691063,0.20489925881393334,0.0,0.4935118559201642,0.8748602152995059,0.19808546537135494,1.086434383458322,0.2626039492494905
1901,Malt Extract,"Preparations of cereals, flour, starch or milk",Foodstuffs,0.0,0.0,0.6650314815865155,0.19607460507839164,0.0,0.06916219281812983,0.7178670285962047,0.18897657221739958,0.5871228991963459,0.5074571452968244
1902,Pasta,"Preparations of cereals, flour, starch or milk",Foodstuffs,0.0,0.0,0.2053945332614519,0.19874296238117747,-0.0,-1.0035115685050275,0.15047809092479386,0.20725494969627078,1.5890672226856182,1.3227730166459262
1903,Tapioca,"Preparations of cereals, flour, starch or milk",Foodstuffs,0.0,0.0,0.06854937487445119,0.16400586718034527,-0.0,-1.5795123621357379,0.033239041932481714,0.1721282719879884,-0.3364305614330286,1.6487202319415637
1904,Prepared Cereals,"Preparations of cereals, flour, starch or milk",Foodstuffs,1.0,0.0,1.5248411721947832,0.22351689537493616,4.720965672175674e-05,-0.2701572605902527,1.7746134775710949,0.2296454667358076,0.46765389254080447,-0.7222352524405904
1905,Baked Goods,"Preparations of cereals, flour, starch or milk",Foodstuffs,1.0,0.0,1.460166879381799,0.21650859631320693,3.462956239151561e-05,-0.1981676707854479,1.7466587181822795,0.22252372332316808,-0.22871327249801093,-0.6525928902554852
2001,Pickled Foods,"Preparations of vegetables, fruit, nuts or other plant parts",Foodstuffs,1.0,0.0,2.5689232735276604,0.221135319785854,0.00013739480944308232,-0.7862417970380378,3.064603831654625,0.23397991368269513,0.8914779981745861,-2.0623929421306118
2002,Processed Tomatoes,"Preparations of vegetables, fruit, nuts or other plant parts",Foodstuffs,0.0,0.0,0.20594425444571146,0.18359618000506894,-0.0,-1.3792856237629052,0.16399237553837281,0.19641836301300414,0.9950507939380825,1.335335739824726
2003,Processed Mushrooms,"Preparations of vegetables, fruit, nuts or other plant parts",Foodstuffs,0.0,0.0,0.07410541325396158,0.17143253123849905,0.0,0.6831101889249169,0.04290522003536103,0.16910371655947684,-0.5022240595801617,1.6416553374628537
2004,Other Frozen Vegetables,"Preparations of vegetables, fruit, nuts or other plant parts",Foodstuffs,0.0,0.0,0.28513122004049596,0.1763063943290311,-0.0,-0.0594051339792807,0.29624449606926395,0.16513313141538366,-0.719874956146539,1.2190627787044876
2005,Other Processed Vegetables,"Preparations of vegetables, fruit, nuts or other plant parts",Foodstuffs,0.0,0.0,0.7257389074157027,0.2017254301746031,-0.0,-0.762525901830924,0.7505410153953316,0.2119056034952765,1.8439966429699928,0.395492508507971
2006,Sugar Preserved Foods,"Preparations of vegetables, fruit, nuts or other plant parts",Foodstuffs,0.0,0.0,0.6990912554485085,0.1791473521902321,-0.0,-0.940175103247383,0.7561284951254952,0.19075404599882004,0.6845565892218362,0.44822958378999544
2007,Jams,"Preparations of vegetables, fruit, nuts or other plant parts",Foodstuffs,0.0,0.0,0.6180228557655365,0.1968425777049421,-0.0,-0.5596682474315525,0.6308042870323197,0.20693381739342626,1.5714640908816029,0.5794052900115667
2008,Other Processed Fruits and Nuts,"Preparations of vegetables, fruit, nuts or other plant parts",Foodstuffs,1.0,0.0,1.1857496143898514,0.21285624021640343,0.00022772287554360756,-1.303144155298293,1.349723440909202,0.2301729250967349,0.5192290002346701,-0.28897376748079795
2009,Fruit Juice,"Preparations of vegetables, fruit, nuts or other plant parts",Foodstuffs,1.0,0.0,1.262900737947981,0.2155470080586918,0.00016410732207379573,-0.9391041505672951,1.4260674179687856,0.23298394635787764,0.7940918804406143,-0.38351287055871097
201,Bovine Meat,Meat & edible offal,Animal Products,1.0,0.0,1.8649933627951671,0.21305407022970088,8.699333474592114e-05,-0.4978193580835332,2.3565211341874193,0.21263498544567727,-1.1956383584732737,-1.2184951219669373
202,Frozen Bovine Meat,Meat & edible offal,Animal Products,0.0,0.0,0.29945171222414196,0.1711604868467781,-0.0,-1.083622923014651,0.30690850837793887,0.16996154667978983,-0.45520139465493803,1.185844786016165
203,Pig Meat,Meat & edible offal,Animal Products,1.0,574967197.0312998,1.2,0.20192043666288664,0.0036119543723540375,0.7874060531731801,0.9413346383335933,0.17449460637132697,-0.20671799227287085,0.23884251434977655
204,Sheep and Goat Meat,Meat & edible offal,Animal Products,0.0,0.0,0.08244105193652067,0.17252238797889421,-0.0,-1.4307659962983492,0.04255080153677001,0.17838336248402606,0.00644737850782303,1.6097045598617936
205,Horse Meat,Meat & edible offal,Animal Products,0.0,0.0,0.4990930934324015,0.18656973405038962,-0.0,-0.8265135223445736,0.5191208802166196,0.18816715303394513,0.5427539196672289,0.7989688797487409
206,Edible Offal,Meat & edible offal,Animal Products,0.0,0.0,0.523482345580122,0.1851156077795261,-0.0,-0.4257425330124361,0.5613216387671294,0.17997440816584379,0.09366185863069645,0.7612265437650212
207,Poultry Meat,Meat & edible offal,Animal Products,0.0,0.0,0.0648800966842109,0.20331389810604364,-0.0,-0.19033388078561286,0.0024277870212667477,0.19747904232588095,1.053192804508107,1.6170290389832864
208,Other Meat,Meat & edible offal,Animal Products,0.0,0.0,0.061078140609064246,0.20111537127431212,-0.0,-0.1415060343347522,1.7114822246064715e-05,0.195669695842328,0.9540119860510673,1.6277326844941822
209,Animal Fat,Meat & edible offal,Animal Products,0.0,0.0,0.22620661975701833,0.19818285205661326,0.0,0.4907751727299524,0.20729425648368868,0.1801378738629084,0.1026223655164099,1.3161858469541659
210,Preserved Meat,Meat & edible offal,Animal Products,0.0,0.0,0.061066851729654766,0.18238928004736224,0.0,0.6523087768204319,0.02348602510856716,0.17318550386855816,-0.27847752470571374,1.662972766709566
2101,Coffee and Tea Extracts,Miscellaneous edible preparations,Foodstuffs,0.0,0.0,0.7474920239134859,0.19930183594511788,-0.0,-0.43673417370054546,0.7967980076726459,0.20074375514248352,1.2321507277810442,0.36270572543915325
2102,Yeast,Miscellaneous edible preparations,Foodstuffs,1.0,0.0,1.7878187337608034,0.22199584769350672,8.247410007641461e-05,-0.4719580376872821,2.0976854276407946,0.2306616930748996,0.5670209454923765,-1.0585819525023208
2103,Sauces and Seasonings,Miscellaneous edible preparations,Foodstuffs,1.0,0.0,0.9662842926321544,0.2136041450915558,0.0023610934494789314,-0.49582962439057554,1.1133390859296401,0.22463993423567982,-0.02178925005224508,-0.013289287796597549
2104,Soups and Broths,Miscellaneous edible preparations,Foodstuffs,0.0,0.0,0.7480918351426608,0.2097842732188594,-0.0,-0.33689048189854376,0.7784208013175398,0.21125872322059697,1.8085373676627856,0.3584900147908725
2105,Ice Cream,Miscellaneous edible preparations,Foodstuffs,0.0,0.0,0.15030718446604355,0.206136315853968,0.0,0.06395615312578211,0.09070836195533767,0.20496059877925352,1.4633004865486083,1.4332110470670196
2106,Other Edible Preparations,Miscellaneous edible preparations,Foodstuffs,0.0,0.0,0.3155192533818276,0.20645862935195788,0.0,0.2858374056551086,0.2815378953792826,0.20333022825045413,1.3739303825334663,1.1192568338244269
2201,Water,"Beverages, spirits, & vinegar",Foodstuffs,0.0,0.0,0.9207414664820263,0.18724618693583464,-0.0002905045344664654,0.06100595223795773,1.0863036801307533,0.2195463582048445,-0.5198413273297439,0.04456642390522281
2202,Flavored Water,"Beverages, spirits, & vinegar",Foodstuffs,1.0,0.0,0.9677934070867633,0.22006669217916802,0.0021238325781052954,-0.446004841402112,1.1019909523741158,0.22691799957179187,0.200960968253302,-0.014806356627220296
2203,Beer,"Beverages, spirits, & vinegar",Foodstuffs,1.0,0.0,9.891867666756848,0.23595487742799875,2.266007791207166e-05,-0.12967229585182996,13.499955366900345,0.2292645831326279,0.43041092834115596,-12.5554830094827
2204,Wine,"Beverages, spirits, & vinegar",Foodstuffs,0.0,0.0,0.04762257447839669,0.17161653152406922,-0.0,-0.9409314137942026,0.006426729169651917,0.1747070739287115,-0.1950714080345745,1.6892742927263633
2205,Vermouth,"Beverages, spirits, & vinegar",Foodstuffs,0.0,0.0,0.05185418819640812,0.17878680907284888,-0.0,-0.5236331372851293,0.002848206398469345,0.18282381319466762,0.24985434328924905,1.6672758359937125
2206,Other Fermented Beverages,"Beverages, spirits, & vinegar",Foodstuffs,1.0,0.0,1.9252207841010571,0.22317329438704558,-7.532914855474755e-05,0.43107105260454237,2.385827883342737,0.21812427960840086,-0.6588927903339136,-1.2807460960306711
2207,Alcohol > 80% ABV,"Beverages, spirits, & vinegar",Foodstuffs,0.0,0.0,0.07720344873386911,0.20640564496925656,-0.0,-0.8355748081399349,0.008745072813017181,0.20471570455932742,1.4498764080824575,1.5806067935698174
2208,Hard Liquor,"Beverages, spirits, & vinegar",Foodstuffs,1.0,0.0,3.2101111047666313,0.21454363547500263,6.981514629629156e-05,-0.3995171746805281,4.141542885833938,0.21636008362129433,-0.8313966404352615,-3.055350054319639
2209,Vinegar,"Beverages, spirits, & vinegar",Foodstuffs,0.0,0.0,0.08649410657227198,0.2053197980977293,0.0,0.4482063939052171,0.03536118729198683,0.18942026151677274,0.6114440937560791,1.5844937563593176
2301,Animal Meal and Pellets,Food residues & wastes; animal fodder,Foodstuffs,0.0,0.0,0.5964847044974153,0.19725387616157553,-0.0,-1.4771710382487793,0.6058897445145305,0.206537735112086,1.5497525142450943,0.616513683269746
2302,Bran,Food residues & wastes; animal fodder,Foodstuffs,0.0,0.0,0.06342312075356392,0.17672226107558467,-0.0,-2.186063476975422,0.003078194821071661,0.1952657899626197,0.931871552423112,1.6234710013029154
2303,Starch Residue,Food residues & wastes; animal fodder,Foodstuffs,0.0,0.0,0.05474671742465265,0.19718873758422475,0.0,0.14201987468190483,0.0036876582181717384,0.18519285400877142,0.37971526768199193,1.6574012615993325
2304,Soybean Meal,Food residues & wastes; animal fodder,Foodstuffs,0.0,0.0,0.032487176452266245,0.1689585993167532,-0.0,-1.3230191409011631,3.415496559696259e-06,0.16405935274676384,-0.7787350186959169,1.7394196001616304
